"((0.0028989958049792093+4.9593705809786883e-17j),)"
"((0.0027952175539044124+0.001858740172300899j),)"
"((0.0009819992310827015+0.003007504775037723j),)"
"((-0.001386482378267415+0.0030075047750377304j),)"
"((-0.002423078462474959+0.001858740172300919j),)"
"((-0.002770897492941728-1.5502437189996512e-17j),)"
"((-0.0025207853514771627-0.0018587401723008713j),)"
"((-0.0010562620186871773-0.0030075047750377404j),)"
"((0.0013658497065179005-0.003007504775037713j),)"
"((0.0024344266612432285-0.0018587401723009463j),)"
"((0.0031302611104078904-1.8588831429793857e-17j),)"
"((0.0032885550478263816+0.0018587401723009166j),)"
"((0.0005360973491911765+0.0030075047750377296j),)"
"((-0.0008003235915598779+0.003007504775037724j),)"
"((-0.0023958865463871454+0.0018587401723009014j),)"
"((-0.0026525524326424235+5.268010004958423e-17j),)"
"((-0.002527823216968201-0.0018587401723009615j),)"
"((-0.0008861023262141556-0.003007504775037747j),)"
"((0.0010908208268701296-0.0030075047750377343j),)"
"((0.002436646559395429-0.0018587401723009287j),)"
"((0.0035231588000144373+9.298330492175251e-17j),)"
"((0.0024572711535587057+0.0018587401723009342j),)"
"((0.0008576195849420655+0.0030075047750377365j),)"
"((-0.0006891506785227724+0.003007504775037717j),)"
"((-0.002492052508760876+0.0018587401723009565j),)"
"((-0.0035989260549475722-5.889203630196213e-17j),)"
"((-0.0025633193219049655-0.0018587401723009064j),)"
"((-0.0007095261975803926-0.0030075047750377257j),)"
"((0.0010793457364239323-0.0030075047750377274j),)"
"((0.0026864386268373925-0.0018587401723009112j),)"
"((0.0035938774981861287+2.4800767682171758e-17j),)"
"((0.0025083895789021595+0.0018587401723009517j),)"
"((0.0008164563683255262+0.0030075047750377152j),)"
"((-0.00109540293744787+0.0030075047750377382j),)"
"((-0.0021904808949477616+0.0018587401723008663j),)"
"((-0.003164753753896612+9.29050093761861e-18j),)"
"((-0.002477415249735194-0.001858740172300924j),)"
"((-0.0013867494431614607-0.0030075047750377326j),)"
"((0.0010687808059566847-0.003007504775037721j),)"
"((0.002252156913392693-0.0018587401723008938j),)"
"((0.002838031133817155+4.649556723815457e-17j),)"
"((0.0032755098369210375+0.0018587401723008964j),)"
"((0.0006986478084647898+0.003007504775037722j),)"
"((-0.0012134463154492912+0.0030075047750377313j),)"
"((-0.0023113325604243217+0.0018587401723009214j),)"
"((-0.0029303354770617834-1.24042986183642e-17j),)"
"((-0.0029026522916229406-0.0018587401723008689j),)"
"((-0.0009687496714249203-0.003007504775037739j),)"
"((0.0011486649407334004-0.0030075047750377144j),)"
"((0.0025037895966902356-0.0018587401723009491j),)"
"((0.003927795080131121-2.168697000142617e-17j),)"
"((0.002742002202500916+0.0018587401723009868j),)"
"((0.0006234967425858512+0.0030075047750377287j),)"
"((-0.0010196955766842272+0.003007504775037725j),)"
"((-0.0023845273142147558+0.0018587401723009038j),)"
"((-0.0035347858167978194+5.577823862121653e-17j),)"
"((-0.0026162381701252072-0.001858740172300959j),)"
"((-0.000709486828466226-0.003007504775037746j),)"
"((0.0007839869258145201-0.003007504775037735j),)"
"((0.0025296283090467807-0.0018587401723009316j),)"
"((0.003154988873185371+8.988516635012018e-17j),)"
"((0.0028425478674838013+0.0018587401723009316j),)"
"((7.087340022942973e-05+0.003007504775037735j),)"
"((-0.0012264316207083441+0.0030075047750377183j),)"
"((-0.0028177072910395835+0.001858740172300959j),)"
"((-0.0027316484520240694-5.579389773032982e-17j),)"
"((-0.0025715278855460858-0.0018587401723009038j),)"
"((-0.0009368618276237672-0.003007504775037725j),)"
"((0.0008608548378387143-0.0030075047750377287j),)"
"((0.001836707907671544-0.001858740172300914j),)"
"((0.0028900194101602003+2.170262911053945e-17j),)"
"((0.0026269364119272526+0.0018587401723009491j),)"
"((0.0010784141307333594+0.0030075047750377144j),)"
"((-0.0009681416304418655+0.003007504775037739j),)"
"((-0.002654758941309854+0.0018587401723008689j),)"
"((-0.003158721380373662+1.2388639509250918e-17j),)"
"((-0.0022378713209381933-0.0018587401723009214j),)"
"((-0.0011020745022828778-0.0030075047750377313j),)"
"((0.0012065213119681574-0.003007504775037722j),)"
"((0.0029285796633573198-0.0018587401723008964j),)"
"((0.0024912175157905166+4.339742866652226e-17j),)"
"((0.002444710474631199+0.001858740172300894j),)"
"((0.000942992943253088+0.0030075047750377486j),)"
"((-0.0010231733557551804+0.0030075047750377326j),)"
"((-0.002117811074679426+0.001858740172300924j),)"
"((-0.003518846734684498-9.30616004673189e-18j),)"
"((-0.002069751637213124-0.0018587401723008663j),)"
"((-0.000505617994599802-0.0030075047750377382j),)"
"((0.001332386187784114-0.0030075047750377152j),)"
"((0.002262628640096827-0.0018587401723009517j),)"
"((0.003055020563703773-2.4785108573058478e-17j),)"
"((0.002624394120961531+0.0018587401723009842j),)"
"((0.0012270517602448463+0.0030075047750377274j),)"
"((-0.0009063653640453144+0.0030075047750377257j),)"
"((-0.003534551130349295+0.0018587401723009064j),)"
"((-0.003540483257309389+5.887637719284884e-17j),)"
"((-0.002792129786827514-0.0018587401723009565j),)"
"((-0.0006873419082922645-0.0030075047750377447j),)"
"((0.0010899980291787024-0.0030075047750377365j),)"
"((0.002383272881038662-0.0018587401723009342j),)"
"((0.003407454554700393+8.678702777848787e-17j),)"
"((0.0021258202414742196+0.0018587401723009292j),)"
"((0.00117003080954911+0.0030075047750377343j),)"
"((-0.0009013829901618944+0.003007504775037719j),)"
"((-0.0022915991696197636+0.0018587401723008888j),)"
"((-0.002799471339838284-5.2695759158697505e-17j),)"
"((-0.0021467854416235693-0.0018587401723009014j),)"
"((-0.0008500594243608854-0.003007504775037724j),)"
"((0.0008307983890526185-0.0030075047750377296j),)"
"((0.002601451484593308-0.0018587401723009166j),)"
"((0.003087780897633938+1.860449053890714e-17j),)"
"((0.002790517157884228+0.0018587401723009467j),)"
"((0.0015174552272219696+0.003007504775037713j),)"
"((-0.0006355709779798514+0.0030075047750377126j),)"
"((-0.003225633428289845+0.0018587401723008713j),)"
"((-0.003315306011721675+1.548677808088323e-17j),)"
"((-0.00284528229047608-0.001858740172300919j),)"
"((-0.0008818630183901955-0.0030075047750377304j),)"
"((0.0010763440214371102-0.003007504775037723j),)"
"((0.002476679591422946-0.001858740172300899j),)"
"((0.002557849960380579+4.029929009488995e-17j),)"
"((0.0028529190621325966+0.0018587401723008912j),)"
"((0.0008941382295773941+0.0030075047750377478j),)"
"((-0.0009020707811715746+0.0030075047750377053j),)"
"((-0.0026622363969311395+0.0018587401723009263j),)"
"((-0.0029231167330884275-6.20802147509958e-18j),)"
"((-0.0021878796209305724-0.001858740172300864j),)"
"((-0.0007109648570250268-0.003007504775037737j),)"
"((0.001134977768884981-0.003007504775037716j),)"
"((0.002612757818678973-0.001858740172300954j),)"
"((0.0033167229892528947-2.788324714469079e-17j),)"
"((0.0020818303533656174+0.0018587401723009814j),)"
"((0.0010821605775088918+0.0030075047750377265j),)"
"((-0.001253901667571916+0.0030075047750377265j),)"
"((-0.002236620330196537+0.0018587401723009088j),)"
"((-0.0038706272420177923-2.790282103108239e-17j),)"
"((-0.002207573544329792-0.001858740172300954j),)"
"((-0.0009796920657009543-0.0030075047750377443j),)"
"((0.0004990240000483997-0.003007504775037737j),)"
"((0.0022438081978726765-0.0018587401723009365j),)"
"((0.0029266673527742386+8.368888920685557e-17j),)"
"((0.002569248096562814+0.0018587401723009263j),)"
"((0.00035514510159390957+0.0030075047750377335j),)"
"((-0.0006477664528667184+0.00300750477503772j),)"
"((-0.0024449509051334205+0.0018587401723008912j),)"
"((-0.0034466998503928236-4.95976205870652e-17j),)"
"((-0.002121207904563342-0.001858740172300899j),)"
"((-0.0011320436570974172-0.003007504775037723j),)"
"((0.0012894397395569674-0.0030075047750377304j),)"
"((0.0025272252051130465-0.001858740172300919j),)"
"((0.003324224521755444+1.550635196727483e-17j),)"
"((0.002975740992450255+0.001858740172300944j),)"
"((0.0008281996645524506+0.0030075047750377126j),)"
"((-0.001077134179125914+0.003007504775037741j),)"
"((-0.0029970199293153955+0.0018587401723009463j),)"
"((-0.003205528632715732-7.129242014304801e-17j),)"
"((-0.0024095796871565806-0.0018587401723009892j),)"
"((-0.0008268939651089393-0.0030075047750377573j),)"
"((0.0013140942879476879-0.003007504775037724j),)"
"((0.00294507559255236-0.0018587401723009014j),)"
"((0.0029558143040648603+3.720115152325764e-17j),)"
"((0.002937354842036601+0.0018587401723008888j),)"
"((0.0014334911158585192+0.003007504775037719j),)"
"((-0.000941625847035366+0.0030075047750377343j),)"
"((-0.0021038417019860435+0.001858740172300856j),)"
"((-0.0032150902603614254-9.298721969903082e-17j),)"
"((-0.0017843491044222102-0.0018587401723009342j),)"
"((-0.0012186835516985008-0.0030075047750377365j),)"
"((0.001245161042641452-0.003007504775037717j),)"
"((0.0025954855238467874-0.0018587401723009565j),)"
"((0.0026581964661922634-3.09813857163231e-17j),)"
"((0.0023857615213885176+0.0018587401723009064j),)"
"((0.0014144937108184813+0.003007504775037698j),)"
"((-0.0012503707705177336+0.0030075047750377j),)"
"((-0.0022932333460840607+0.0018587401723008385j),)"
"((-0.0024468886227454302-2.480468245945008e-17j),)"
"((-0.0024263302567266026-0.0018587401723009517j),)"
"((-0.0009575105938318457-0.003007504775037743j),)"
"((0.0008410587761238427-0.0030075047750377105j),)"
"((0.0029750445315962185-0.001858740172300939j),)"
"((0.003515116296913691-9.916392295590383e-17j),)"
"((0.002755970552656015+0.001858740172300924j),)"
"((0.0007197403942371737+0.0030075047750377604j),)"
"((-0.0006771157831402013+0.003007504775037721j),)"
"((-0.0024643203579112058+0.001858740172300821j),)"
"((-0.0032120789572439384-4.6499482015432893e-17j),)"
"((-0.002684545159093534-0.0018587401723008964j),)"
"((-0.0008515834098256989-0.0030075047750377495j),)"
"((0.0015138272618623002-0.0030075047750377313j),)"
"((0.0027949948696097287-0.0018587401723009942j),)"
"((0.0033690007394911944+1.240821339564252e-17j),)"
"((0.0019381075651337789+0.0018587401723010142j),)"
"((0.0012941100460535809+0.003007504775037739j),)"
"((-0.0008606221989606608+0.0030075047750376866j),)"
"((-0.0025816077888127075+0.0018587401723008763j),)"
"((-0.0032618899010063325+2.1683055224147847e-17j),)"
"((-0.00264762109710365-0.0018587401723008413j),)"
"((-0.0009842864703002816-0.0030075047750377287j),)"
"((0.001104891565674752-0.0030075047750377525j),)"
"((0.002247310351022788-0.0018587401723010493j),)"
"((0.0037866966262332+1.239803497471889e-16j),)"
"((0.0027714508671074626+0.001858740172300959j),)"
"((0.001795906673175178+0.0030075047750377183j),)"
"((-0.00048773442504555266+0.0030075047750377074j),)"
"((-0.002063855817169549+0.0018587401723009316j),)"
"((-0.0034448318132875157+8.986559246372859e-17j),)"
"((-0.002356468200345296-0.0018587401723009316j),)"
"((-0.00131767934782692-0.0030075047750377074j),)"
"((0.0014131355329016898-0.0030075047750377183j),)"
"((0.002208829520642659-0.0018587401723008136j),)"
"((0.002926019058129867+5.579781250760813e-17j),)"
"((0.0029092291181734933+0.0018587401723009038j),)"
"((0.0009321933600844252+0.0030075047750377525j),)"
"((-0.0011477091640224163+0.0030075047750377287j),)"
"((-0.0035297561197320665+0.0018587401723009868j),)"
"((-0.0034186915009850613-2.170654388781777e-17j),)"
"((-0.002120846990631278-0.0018587401723008765j),)"
"((-0.0006839879617347763-0.003007504775037742j),)"
"((0.0005674569253854473-0.0030075047750376836j),)"
"((0.002060902355890338-0.0018587401723008689j),)"
"((0.002919740503343601-1.2384724731972598e-17j),)"
"((0.0032453762955207185+0.0018587401723009942j),)"
"((0.0007111865477544728+0.0030075047750377313j),)"
"((-0.0008806885293392135+0.0030075047750377495j),)"
"((-0.0025597867136549104+0.0018587401723008964j),)"
"((-0.0028314827792481705+4.6475993351762966e-17j),)"
"((-0.0026257228404132746-0.0018587401723009667j),)"
"((-0.0012840926925375663-0.0030075047750377764j),)"
"((0.0007720602630118313-0.003007504775037705j),)"
"((0.002653553899016806-0.001858740172300924j),)"
"((0.0029420441401036817+9.918741161957377e-17j),)"
"((0.00345269489478552+0.001858740172300939j),)"
"((0.0006229338116375157+0.0030075047750377105j),)"
"((-0.0007877604311945214+0.0030075047750377152j),)"
"((-0.0026535554772150476+0.0018587401723009517j),)"
"((-0.0028715885949858067-6.509614299978339e-17j),)"
"((-0.0025705431635853937-0.0018587401723009116j),)"
"((-0.0015747471012731284-0.003007504775037755j),)"
"((0.0012062624259798229-0.0030075047750377257j),)"
"((0.0032187521148661358-0.001858740172300979j),)"
"((0.0037161645320442976+3.1004874379993023e-17j),)"
"((0.0025844282140668412+0.0018587401723008838j),)"
"((0.0007799325513693162+0.0030075047750376892j),)"
"((-0.0010452294929779564+0.0030075047750377365j),)"
"((-0.0029484807362718662+0.0018587401723008615j),)"
"((-0.002846567230381781+3.086394239797349e-18j),)"
"((-0.0029274441892185475-0.0018587401723010018j),)"
"((-0.00096929162288836-0.0030075047750377343j),)"
"((0.0008351755517014684-0.003007504775037747j),)"
"((0.0025054351076527646-0.0018587401723008888j),)"
"((0.0032876359806517275-3.7177662859587714e-17j),)"
"((0.0023218852433710678+0.0018587401723008288j),)"
"((0.0002996657367026423+0.003007504775037724j),)"
"((-0.0011111512977403568+0.003007504775037702j),)"
"((-0.0030122240392509774+0.0018587401723009166j),)"
"((-0.0022749312092560196-1.0848574211174901e-16j),)"
"((-0.0028180397298650487-0.0018587401723009467j),)"
"((-0.0009251084176599008-0.003007504775037713j),)"
"((0.0013144394804364525-0.0030075047750377126j),)"
"((0.0029678696032307806-0.001858740172300944j),)"
"((0.0030399534204362173-1.0536020009916846e-16j),)"
"((0.002792826207921562+0.001858740172300919j),)"
"((0.0008795175090993925+0.003007504775037758j),)"
"((-0.000697387904205868+0.003007504775037723j),)"
"((-0.002072392594276898+0.0018587401723008264j),)"
"((-0.0031947692145696707-4.030320487216827e-17j),)"
"((-0.0024768965643688005-0.0018587401723008912j),)"
"((-0.0011150894191890204-0.0030075047750377478j),)"
"((0.0006609453207958081-0.0030075047750377335j),)"
"((0.002643165265044346-0.001858740172300999j),)"
"((0.00293861822739969+1.8596660984350502e-16j),)"
"((0.0024012815575487523+0.0018587401723010092j),)"
"((0.001216632064674733+0.003007504775037737j),)"
"((-0.0010767454093293972+0.0030075047750376884j),)"
"((-0.0017460552337854004+0.0018587401723008815j),)"
"((-0.003400384997255896+2.787933236741247e-17j),)"
"((-0.0016245206340978475-0.0018587401723009819j),)"
"((-0.0008397903538115618-0.0030075047750377265j),)"
"((0.0006868499444691292-0.0030075047750377547j),)"
"((0.0019880172722577423-0.0018587401723009088j),)"
"((0.0033991400972925613+1.1778407260392426e-16j),)"
"((0.0020951269564475064+0.001858740172300954j),)"
"((0.0012012046412492963+0.003007504775037716j),)"
"((-0.0015292137588707431+0.003007504775037709j),)"
"((-0.002818765214265635+0.0018587401723009365j),)"
"((-0.0032407915296722876+9.60618696069932e-17j),)"
"((-0.00251489917684717-0.0018587401723009263j),)"
"((-0.00043038971887247065-0.0030075047750377053j),)"
"((0.0007552444255686668-0.00300750477503772j),)"
"((0.0023989731120108763-0.0018587401723008186j),)"
"((0.0026386786324787558+4.9601535364343515e-17j),)"
"((0.0021102962554587247+0.001858740172300899j),)"
"((0.0006339059305434814+0.003007504775037751j),)"
"((-0.0010624744274578574+0.0030075047750377304j),)"
"((-0.0025470926931995333+0.0018587401723009916j),)"
"((-0.002991934100921781-1.551026674455315e-17j),)"
"((-0.002245626831015804-0.0018587401723008713j),)"
"((-0.000358058872102191-0.0030075047750377404j),)"
"((0.0008412716264027623-0.0030075047750376853j),)"
"((0.0030735529034227257-0.0018587401723008737j),)"
"((0.0027479748231372457-1.858100187523722e-17j),)"
"((0.002738342379217824+0.0018587401723009892j),)"
"((0.0009124982836018305+0.0030075047750377296j),)"
"((-0.0010939041453062325+0.0030075047750377517j),)"
"((-0.002392676036014125+0.0018587401723009014j),)"
"((-0.0023220825369169307+5.267227049502759e-17j),)"
"((-0.0023549468614233256-0.0018587401723009615j),)"
"((-0.0006906118078760762-0.0030075047750377747j),)"
"((0.0015702520166680895-0.0030075047750377066j),)"
"((0.002069580146926361-0.0018587401723009287j),)"
"((0.0029179528158612563+9.299113447630914e-17j),)"
"((0.0022401608185702274+0.0018587401723009342j),)"
"((0.0006561443231313359+0.0030075047750377087j),)"
"((-0.0016396501896694708+0.003007504775037717j),)"
